character_id,core_tag_1,core_tag_2,core_tag_3,tag_count,migration_status,review_status,source_basis,locked_anchor,confidence,notes,schema_version
C346,阳光,色气,刺激型,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C347,傲娇,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C348,神秘系,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C349,冷感,强者感,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C350,温柔,脆弱感,高依赖,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C351,理性沉稳,神秘系,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C352,强者感,成熟可靠,直球主动,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→成熟可靠; strict heat threshold,6.7.1
C353,冷感,少年感,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C354,成熟可靠,色气,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C355,天然,少年感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C357,强者感,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C358,理性沉稳,温柔,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C359,冷感,精英感,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C360,阳光,天然,治愈系,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C361,热血,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C362,色气,神秘系,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C143,傲娇,热血,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.13_public_roster_completion,false,A,stable identity plus official public character evidence,6.7.13
C144,温柔,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.13_public_roster_completion,false,A,stable identity plus official public character evidence,6.7.13
C145,脆弱感,温柔,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.13_public_roster_completion,false,A,stable identity plus official public character evidence,6.7.13
C363,傲娇,少年感,高情绪浓度,3,MIGRATION_READY,AUTO_PASS,v6.7.26_user_requested_catalog_expansion,false,A,official public character evidence,6.7.26
C364,毒舌,热血,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.26_user_requested_catalog_expansion,false,A,official public character evidence,6.7.26
C365,成熟可靠,阳光,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.26_user_requested_catalog_expansion,false,A,official public character evidence,6.7.26
C366,温柔,脆弱感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6.7.26_user_requested_catalog_expansion,false,A,official public character evidence,6.7.26
C367,傲娇,少年感,直球主动,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→傲娇; strict heat threshold,6.7.34
C368,腹黑,成熟可靠,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.34_user_requested_chinese_premium_expansion,false,A,official public character evidence,6.7.34
C369,色气,反差萌,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.34_user_requested_chinese_premium_expansion,false,A,official public character evidence,6.7.34
C370,温柔,成熟可靠,治愈系,3,MIGRATION_READY,AUTO_PASS,v6.7.34_user_requested_chinese_premium_expansion,false,A,official public character evidence,6.7.34
C371,傲娇,强者感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.34_user_requested_chinese_premium_expansion,false,A,official public character evidence,6.7.34
C372,成熟可靠,理性沉稳,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.34_user_requested_chinese_premium_expansion,false,A,official public character evidence,6.7.34
C373,冷感,成熟可靠,低表达,3,MIGRATION_READY,AUTO_PASS,v6.7.34_user_requested_chinese_premium_expansion,false,A,official public character evidence,6.7.34
C374,冷感,神秘系,唯一例外,3,MIGRATION_READY,AUTO_PASS,v6.7.35_user_requested_otomate_expansion,false,A,official public character evidence,6.7.35
C375,阳光,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.35_user_requested_otomate_expansion,false,A,official public character evidence,6.7.35
C376,毒舌,冷感,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.35_user_requested_otomate_expansion,false,A,official public character evidence,6.7.35
C377,理性沉稳,成熟可靠,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.35_user_requested_otomate_expansion,false,A,official public character evidence,6.7.35
C378,傲娇,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.35_user_requested_otomate_expansion,false,A,official public character evidence,6.7.35
C379,阳光,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.35_user_requested_otomate_expansion,false,A,official public character evidence,6.7.35
C380,成熟可靠,理性沉稳,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C381,温柔,脆弱感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C382,毒舌,理性沉稳,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C383,天然,神秘系,唯一例外,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C384,冷感,傲娇,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence; heat threshold narrowed by human review,6.7.36
C385,温柔,成熟可靠,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C386,傲娇,毒舌,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C387,成熟可靠,精英感,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C388,冷感,反差萌,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C389,神秘系,危险系,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.36_user_requested_otomate_expansion,false,A,official public character evidence,6.7.36
C390,阳光,脆弱感,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C391,冷感,反差萌,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C392,阳光,强者感,直球主动,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→阳光; strict heat threshold,6.7.37
C393,阳光,色气,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C394,理性沉稳,温柔,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C395,傲娇,毒舌,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C396,少年感,阳光,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C397,成熟可靠,温柔,治愈系,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C398,天然,温柔,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C399,冷感,精英感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C400,热血,成熟可靠,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.37_user_requested_gs3_expansion,false,A,official public character evidence,6.7.37
C401,成熟可靠,温柔,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C402,理性沉稳,冷感,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C403,阳光,天然,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C404,冷感,少年感,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C405,腹黑,强者感,强占有,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C406,毒舌,理性沉稳,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C407,傲娇,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C408,温柔,神秘系,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C409,腹黑,神秘系,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C410,冷感,低表达,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.39_user_requested_sangoku_rensenki_expansion,false,A,official public character evidence,6.7.39
C411,冷感,危险系,控制型,3,MIGRATION_READY,AUTO_PASS,v6.7.50_user_requested_unlogical_expansion,false,A,official spoiler-safe public character evidence,6.7.50
C412,冷感,温柔,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.50_user_requested_unlogical_expansion,false,A,official spoiler-safe public character evidence,6.7.50
C413,成熟可靠,温柔,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.50_user_requested_unlogical_expansion,false,A,official spoiler-safe public character evidence,6.7.50
C414,温柔,理性沉稳,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.50_user_requested_unlogical_expansion,false,A,official spoiler-safe public character evidence,6.7.50
C415,阳光,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.50_user_requested_unlogical_expansion,false,A,official spoiler-safe public character evidence,6.7.50
C416,成熟可靠,温柔,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C417,腹黑,精英感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C418,阳光,热血,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C419,天然,少年感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C420,神秘系,危险系,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C421,成熟可靠,温柔,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C422,少年感,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C423,色气,阳光,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C424,冷感,危险系,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C425,成熟可靠,腹黑,强占有,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C426,热血,阳光,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C427,傲娇,少年感,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C428,温柔,理性沉稳,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C429,神秘系,色气,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C430,成熟可靠,阳光,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C431,神秘系,脆弱感,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C432,强者感,傲娇,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C433,温柔,神秘系,救赎感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C434,阳光,色气,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C435,理性沉稳,成熟可靠,强守护,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,B,热血→理性沉稳; strict heat threshold,6.7.51
C436,少年感,脆弱感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C437,冷感,神秘系,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C438,危险系,强者感,控制型,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C439,成熟可靠,精英感,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C440,冷感,危险系,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C441,非人感,神秘系,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C442,神秘系,强者感,唯一例外,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C443,理性沉稳,成熟可靠,强守护,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,B,热血→理性沉稳; strict heat threshold,6.7.51
C444,理性沉稳,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C445,腹黑,危险系,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C446,冷感,神秘系,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C447,阳光,脆弱感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C448,阳光,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C449,成熟可靠,腹黑,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C450,温柔,冷感,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C451,温柔,低表达,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C452,毒舌,精英感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C453,色气,反差萌,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C454,理性沉稳,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C455,阳光,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C456,毒舌,成熟可靠,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C457,成熟可靠,温柔,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C458,温柔,低表达,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C459,阳光,热血,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C460,傲娇,少年感,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C461,成熟可靠,冷感,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C462,色气,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C463,强者感,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C464,温柔,理性沉稳,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C465,阳光,精英感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C466,傲娇,少年感,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C467,神秘系,腹黑,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,public character evidence,6.7.51
C468,冷感,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C469,阳光,成熟可靠,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C470,神秘系,低表达,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C471,冷感,成熟可靠,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C472,温柔,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C473,阳光,色气,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C474,冷感,理性沉稳,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C475,温柔,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C476,阳光,天然,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C477,腹黑,危险系,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C478,少年感,神秘系,救赎感,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C479,成熟可靠,强者感,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.51_catalog_expansion,false,B,official public character evidence,6.7.51
C480,阳光,热血,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,public spoiler-safe character evidence,6.7.52
C481,温柔,低表达,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,public spoiler-safe character evidence,6.7.52
C482,色气,危险系,强占有,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,public spoiler-safe character evidence,6.7.52
C483,神秘系,成熟可靠,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,public spoiler-safe character evidence,6.7.52
C484,成熟可靠,色气,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C485,精英感,腹黑,刺激型,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C486,强者感,危险系,强占有,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C487,少年感,反差萌,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C488,成熟可靠,神秘系,唯一例外,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C489,阳光,色气,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C490,热血,强者感,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C491,冷感,理性沉稳,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C492,冷感,精英感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C493,阳光,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C494,腹黑,神秘系,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.52_user_catalog_expansion,false,B,official public character evidence,6.7.52
C495,傲娇,阳光,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.53_wataju_expansion,false,A,official spoiler-safe public character evidence,6.7.53
C496,低表达,脆弱感,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.53_wataju_expansion,false,A,official spoiler-safe public character evidence,6.7.53
C497,毒舌,反差萌,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6.7.53_wataju_expansion,false,A,official spoiler-safe public character evidence,6.7.53
